position,record_id,title,issue_date,summary,source,stock_code,stock_name,relate_id,proc_id,mark_id
20,5563258,"券商分类评价结果出炉,发挥“指挥棒”作用,引导高质量发展",2025-09-28 14:20:00,"2025年证券公司分类评价结果出炉,107家参评机构中A类53家(含AA级14家),B类43家,C类11家。评价依据2024年8月修订的《证券公司分类评价规定》,突出服务实体经济、强化合规风控、推动高质量发展导向。新增互换便利、权益类资产投资、基金投顾等加分指标,加大并购重组、投行质量、金融“五篇大文章”等专项评价权重,鼓励差异化发展。全面纳入合规、廉洁从业、人员管理等考评,严控风险,强调自查自纠从轻处理。分类评价持续发挥监管“指挥棒”作用,引导行业提升专业能力,服务国家战略与居民财富管理。",证券时报,,,20027071,1,1
21,5563247,"招商银行杭州分行被罚300万,涉流动资金贷款“三查”不到位等",2025-09-28 14:19:32,"国家金融监督管理总局浙江监管局对招商银行杭州分行开出300万元罚单,因其流动资金贷款和固定资产贷款“三查”不到位,存在严重合规问题。相关责任人吴瑛、顾天宇、潘琪霞、潘超艇、江泠、陆盈盈、于欣雨被警告。此次处罚凸显金融机构在信贷管理中的风险防控漏洞,反映出监管对贷款全流程合规的严格要求。",财联社,,,20027057,0,1
22,5563246,公司问答丨睿创微纳:公司积极开拓机器人市场 与国内主流机器人厂商开展合作与送样测试,2025-09-28 14:16:32,"格隆汇9月28日|有投资者在互动平台向睿创微纳提问:公司是否有人形机器人业务,是否考虑拓展相关业务?公司与特斯拉、宇树、Figure等是否有合作?是否考虑合作?在哪些领域有合作的可能性?睿创微纳回复称,公司积极开拓机器人市场,与国内主流机器人厂商开展合作与送样测试,产品包括红外测温模组、多维感知融合模组、多维感知云台等多个产品。",格隆汇,,,20027056,0,10
23,5563248,陕西证监局持续强化普法宣传工作,2025-09-28 14:16:00,"陕西证监局深化“普法+”融合机制,推进法治宣传与投资者教育协同发展。通过制定季度普法清单、设立行业普法专栏、开展重点节点专题宣传,强化普法基础性。针对监管对象、投资者、学生等群体分类施策,以案释法、专题讲座、短视频等形式普及《证券法》《宪法》等法律法规,推动法治理念深入人心。依托融媒体平台实现“指尖普法”,扩大覆盖面。下一步将普法与监管执法深度融合,助力构建法治化资本市场环境,保障辖区市场稳定健康发展。",证监会,,,20027058,1,1
1,5563245,"研报掘金丨申万宏源研究:维持紫光国微“买入”评级,未来业绩有望实现快速增长",2025-09-28 14:15:09,"申万宏源研报指出,紫光国微拟向466名核心骨干授予1680万份股票期权,占总股本1.98%,覆盖多业务条线,彰显人才结构高质量与长期增长信心。该行认为激励计划将有效提升团队积极性,增强人均创收与业绩动能。公司24-28年净利润及扣非归母净利润CAGR达25.7%,业绩增长预期明确。叠加产品领先、多领域需求释放,收入有望进入高速增长期,摊销费用影响有限。维持“买入”评级。",格隆汇,,,20027055,0,1
25,5563254,新西兰今日进入夏令时,2025-09-28 14:14:47,"格隆汇9月28日丨新西兰今日起进入夏令时,其金融市场交易时间及经济数据公布时间将较冬令时提前一小时。",格隆汇,,,20027065,0,1
2,5563242,2025年券商分类评价出炉 A类53家、B类43家、C类11家,2025-09-28 14:11:31,"2025年券商分类评价结果出炉,全行业107家证券公司参评,A类53家(含AA级14家),B类43家,C类11家,整体分布与往年基本稳定。本次评价依据8月修订的《证券公司分类评价规定》,平稳实施新规则与指标。A类占比约50%,B类约40%,C类约10%,AA级公司在A类中占比约25%。评价结果体现监管导向,推动证券公司持续规范发展。",财联社,,,20027052,1,1
3,5563243,公司问答丨ST逸飞:湖北荆楚人形机器人有限公司为公司参股公司,2025-09-28 14:10:58,"ST逸飞回应投资者提问称,参股公司湖北荆楚人形机器人有限公司的“荆楚二号”机器人已进入量产阶段,相比“荆楚一号”具备更长续航、更强功能及更灵巧的操作性能,团队正与汽车企业合作,在生产线上开展功能测试,有望 soon 上线投入使用。公司提醒投资者,具体产品信息请以荆楚人形机器人官方渠道披露为准,并提示投资风险。",格隆汇,,,20027053,0,10
4,5563244,汉威科技:机器人领域订单增加 但营收占比仍较低,2025-09-28 14:08:05,"9月28日,汉威科技(300007)在互动平台表示,公司传感器产品在机器人应用领域订单及客户数量较年初均有所增长,营收占比同步提升。但由于上述行业的产业规模尚处于早期阶段,目前占整体营收比重仍然较低,暂不会对公司经营业绩产生重大影响。",中国财富通,,,20027054,0,10
5,5563241,中秋白酒市场:茅台“一枝独秀” 行业传“全面承压”信号?,2025-09-28 14:07:16,"今年中秋白酒整体销售疲软,动销同比下降20%以上,多地经销商反馈量价齐跌,消费场景受限导致商务及宴席需求低迷,终端渠道信心不足。尽管多数品牌销售承压,茅台却逆势走强,中秋动销同比增长超20%,实现“以价换量”,批价虽较去年回落,但近期小幅回升。行业整体面临产量、收入、利润全面承压局面,上半年规上企业数量减少,利润同比下滑11%。业内预计,若更多酒企加入价格战,竞争将加剧,结构性分化将持续,高端品牌优势凸显。",财联社,,,20027051,1,1
6,5563240,"研报掘金丨西部证券:维持公牛集团“增持”评级,海外市场持续突破",2025-09-28 14:05:29,"公牛集团完成股份回购,彰显长期发展信心。2025年上半年新能源业务收入达3.86亿元,同比增长33.52%,表现优于行业。公司持续推进产品创新,加速海外市场拓展,品牌已进入40多个国家,从转换器、开关照明向全品类延伸,并通过大客户合作模式拓展欧洲、中东、拉美等市场。鉴于海外业务持续突破,西部证券维持公司“增持”评级。",格隆汇,,,20027050,0,1
7,5563239,香港停车“咪表”今日起加价 每小时收费16港元,2025-09-28 14:05:05,"格隆汇9月28日|香港俗称“咪表”的停车收费表今日起实施新收费,最高收费为每15分钟4港元,即每小时收费由8港元加至16港元。至于货车、巴士及旅游巴士泊车位的现有收费表收费水平,即最高收费为每15分钟2港元,维持不变。截至2024年底,香港设有停车收费表的车位超过2万个,收费时间大部分为星期一至六,每日上午8时至午夜12时,周日和公众假期为早上10时至晚上10时。",格隆汇,,,20027049,0,1
8,5563238,多地公共数据共享应用取得新进展,2025-09-28 14:02:35,"多地加快推进公共数据共享应用,成效显著。江苏建成省市一体化数据授权运营平台,推出86个数据产品,覆盖金融、AI+知识产权、低空经济等领域;山东实现数据共享超520亿次,打造90余个高质量工业制造、交通等领域数据集;河北完成5458项数据资源目录归集;广东开放公共数据超270亿条,助力“高效办成一件事”。数据赋能产业升级与政务服务效能提升。",格隆汇,,,20027048,1,1
9,5563233,11月1日决赛 “苏超”淘汰赛竞赛日程公布,2025-09-28 13:59:35,"格隆汇9月28日|9月27日,“苏超”常规赛正式收官,经过激烈竞逐,南通队、南京队、徐州队、盐城队、无锡队、泰州队、连云港队、淮安队等八支队伍成功晋级淘汰赛。据江苏省城市足球联赛官方最新消息,淘汰赛竞赛日程正式公布,其中决赛场地确定为南京奥体中心体育场。",格隆汇,,,20027042,0,1
10,5563236,公司问答丨悦安新材:全资子公司宁夏悦安一期年产3000吨羰基铁粉生产示范线项目 计划今年底进入试生产阶段,2025-09-28 13:59:22,"格隆汇9月28日|有投资者在互动平台向悦安新材公司提问:请问年底宁夏项目投产后,会不会对明年的业绩带来显著影响?悦安新材回应称,公司全资子公司宁夏悦安一期年产3,000吨羰基铁粉生产示范线项目,计划今年底进入试生产阶段。从规划来看,项目正式投产后预计将为公司的营业收入带来一定的增量。具体财务数据以公司后续披露的定期报告为准。",格隆汇,,,20027045,0,10
11,5563232,"研报掘金丨华安证券:维持巨化股份“买入”评级,制冷剂业务为核心增长动力",2025-09-28 13:58:32,"华安证券研报指出,巨化股份2025年上半年实现归母净利润20.51亿元,同比增长146.97%;Q2实现归母净利润12.42亿元,同比+137.07%/环比+53.56%。公司上半年业绩表现强劲,现金流显著改善,制冷剂业务为核心增长动力。公司重大项目建设按计划稳步推进,持续拓展产业边界,为长期发展奠定坚实基础。公司坚持创新驱动战略,研发投入持续增长,技术优势不断巩固。维持“买入”评级。",格隆汇,,,20027041,0,1
12,5563234,"小红书市集双11招商启动:推出“重点单品”频道化扶持,投入亿级平台补贴资源",2025-09-28 13:58:20,"格隆汇9月28日|据新浪科技,小红书电商正式发布“小红书市集·1年1度购物狂欢”策略,小红书市集双11活动将于10月11日至11月11日举行,9月15日起已启动招商。围绕“好货更好卖”的核心目标,小红书为商家推出“重点单品扶持、品类政策倾斜、直播工具迭代” 三大升级,并投入亿级平台补贴资源。",格隆汇,,,20027043,0,1
13,5563235,图解丨全球央行黄金储备29年来首次超过美国国债,2025-09-28 13:57:01,"格隆汇9月28日|在金价创下新纪录之际,黄金在全球各国央行的储备占比,自1996年以来首次超过美国国债。截至2025年8月,各国央行的黄金储备目前价值约为4.5万亿美元,远远超过其3.5万亿美元的美国国债储备。据统计,美国国债在总储备中的占比一直在下降,目前仅为23%,低于2010年代超过30%的峰值,也低于黄金目前27%的占比。",格隆汇,,,20027044,0,1
14,5563231,龙头10天6板 本周披露并购重组进展的A股名单一览,2025-09-28 13:52:36,"A股并购重组热潮持续,9月24日“924新政”落地一周年之际,市场活跃度显著提升。本周30家上市公司披露重组进展,万向钱潮、易成新能、神马股份、大有能源等纷纷涨停。上纬新材拟遭智元机器人关联方要约收购,持股37%、总价11.61亿元,股价飙涨至110.08元,为收购价14倍。平煤神马与河南能源拟实施战略重组,合并总资产超5500亿元,不影响经营与实控权。华菱线缆拟收购三竹智能控制权,切入机器人产业链;金字火腿拟增资中晟微电子,布局AI光芯片。",财联社,,,20027039,2,1
15,5563230,京东、阿里、美团上演新“三国杀” 谁能挟AI Agent卡位未来电商超级入口?,2025-09-28 13:51:36,"2025年下半年,AI加速渗透电商领域,京东、淘宝、美团等平台纷纷布局。京东推出电商AI架构Oxygen及多智能体协作框架OxyGent,基于JoyAI大模型构建预测、推荐、多模态等专业模型,落地智能导购“爱购”、3D商品呈现与虚拟试衣等功能,并通过AI 3D编辑平台降低3D内容制作成本,推动规模化应用。淘宝强化AI助手、智能搜索与比价服务,美团上线“小美”智能体深耕本地生活。业内人士指出,各平台依战略差异展开竞争:京东聚焦全链路智能,阿里布局全域决策,美团深耕本地化AI。",财联社,,,20027038,2,1
